"headword1","headword2","headword3","headword","base","base1","mng","mng1","equiv","equiv1","{ePSD2}",,,
"KA.gal.lum","[object]","N","KA.gal.lum[object]N","{ŋeš}KA-gal-lum, {ŋeš}KA-ga-lum","<sup>ŋeš</sup>KA-gal-lum<br><sup>ŋeš</sup>KA-ga-lum","object associated with bodyguard (lugalraʾusa)","object associated with bodyguard (lugalraʾusa)","–","–","{ePSD2}",,,
"KA.GAN₂","[unmng]","N","KA.GAN₂[unmng]N","KA-GAN₂","KA-GAN₂","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"KA.gir","[mat]","N","KA.gir[mat]N","KA-gir, KA-gir₁₄-ra, {gi}KA-gir, KA-gir₃, KA-gir₄","KA-gir<br>KA-gir₁₄-ra<br><sup>gi</sup>KA-gir<br>KA-gir₃<br>KA-gir₄","a reed mat","a reed mat","–","–","{ePSD2}",,,
"KA.GUM×ŠE","[~leather]","N","KA.GUM×ŠE[~leather]N","KA-|GUM×ŠE|","KA-|GUM×ŠE|","part of leather objects, designation of workers","part of leather objects<br>designation of workers","–","–","{ePSD2}",,,
"KA.ḫal","[vessel]","N","KA.hal[vessel]N","{dug}KA-hal","<sup>dug</sup>KA-ḫal","a vessel","a vessel","–","–","{ePSD2}",,,
"KA.IGI","[0]","GN","KA.IGI[0]GN","|KA.IGI|","|KA.IGI|","–","KA.IGI","–","–","{ePSD2}",,,
"KA.KAK.KA","[unmng]","N","KA.KAK.KA[unmng]N","KA-KAK-KA","KA-KAK-KA","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"KA.kug.ŋal₂","[incantation priest]","N","KA.kug.ŋal₂[incantation priest]N","KA-kug-ŋal₂","KA-kug-ŋal₂","incantation priest","incantation priest","–","–","{ePSD2}",,,
"KA.kul","[~cart]","N","KA.kul[~cart]N","{ŋeš}KA-gul, {ŋeš}KA-kul, {ŋeš}SAG-kul","<sup>ŋeš</sup>KA-gul<br><sup>ŋeš</sup>KA-kul<br><sup>ŋeš</sup>SAG-kul","part of a cart or chariot","part of a cart or chariot","–","–","{ePSD2}",,,
"KA.lu.ub₂","[fish]","N","KA.lu.ub₂[fish]N","KA-lu-ub₂{ku₆}","KA-lu-ub₂<sup>ku₆</sup>","a fish","a fish","–","–","{ePSD2}",,,
"KA.muš","[worm]","N","KA.muš[worm]N","KA-muš","KA-muš","tooth worm, disease-causing worm?","tooth worm<br>disease-causing worm?","tûltu","tûltu","{ePSD2}",,,
"KA.NI","[unmng]","N","KA.NI[unmng]N","KA-NI","KA-NI","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"KA.NUN.BAR","[0]","DN","KA.NUN.BAR[0]DN","{d}KA-NUN-BAR","<sup>d</sup>KA-NUN-BAR","–","KA.NUN.BAR","–","–","{ePSD2}",,,
"KA.NUN.kug","[0]","DN","KA.NUN.kug[0]DN","{d}KA-nun-ku₃","<sup>d</sup>KA-nun-ku₃","–","KA.NUN.kug","–","–","{ePSD2}",,,
"KA.peš","[frog?]","N","KA.peš[frog?]N","KA-peš","KA-peš","frog?","frog?","–","–","{ePSD2}",,,
"KA.SAL.la","[stone]","N","KA.SAL.la[stone]N","{na₄}KA-SAL-la","<sup>na₄</sup>KA-SAL-la","stone","stone","–","–","{ePSD2}",,,
"KA.suḫur","[~linen]","AJ","KA.suhur[~linen]AJ","KA-suhur","KA-suḫur","a qualification of linen","a qualification of linen","–","–","{ePSD2}",,,
"KA.ŠEŠ","[bird]","N","KA.ŠEŠ[bird]N","KA-ŠEŠ{mušen}","KA-ŠEŠ<sup>mušen</sup>","a bird","a bird","–","–","{ePSD2}",,,
"KA.ŠID.erim₂","[1]","DN","KA.ŠID.erim₂[1]DN","{d}KA-ŠID-erim₂","<sup>d</sup>KA-ŠID-erim₂","1","KA.ŠID.erim₂","–","–","{ePSD2}",,,
"KA.TAR","[unmng]","N","KA.TAR[unmng]N","KA-TAR","KA-TAR","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"KA.TAR.X","[1]","PN","KA.TAR.X[1]PN","KA-TAR-x","KA-TAR-x","1","KA.TAR.X","–","–","{ePSD2}",,,
"KA.usan₃","[~whip]","N","KA.usan₃[~whip]N","{kuš}KA-usan₃","<sup>kuš</sup>KA-usan₃","a designation of whips","a designation of whips","tamšarul, dirratum","tamšarul<br>dirratum","{ePSD2}",,,
"KA×GAN₂@t.ŠA.AN.MUŠ₃.EREN","[0]","PN","KA×GAN₂@t.ŠA.AN.MUŠ₃.EREN[0]PN","|KA×GAN₂@t.ŠA|.AN.MUŠ₃.EREN","|KA×GAN₂ <i>tenû</i>.ŠA|.AN.MUŠ₃.EREN","–","KA×GAN₂@t.ŠA.AN.MUŠ₃.EREN","–","–","{ePSD2}",,,
"KA×NE","[burn?]","V/i","KA×NE[burn?]V/i","|KA×NE|","|KA×NE|","to burn?","to burn?","–","–","{ePSD2}",,,
"KA×NE.LAGAB×SUM.LAGAB×SUM","[rage]","V/i","KA×NE.LAGAB×SUM.LAGAB×SUM[rage]V/i","|KA×NE|-|LAGAB×SUM|-|LAGAB×SUM|","|KA×NE|-|LAGAB×SUM|-|LAGAB×SUM|","to rage","to rage","ezēzu","ezēzu","{ePSD2}",,,
"KA×X","[unmng]","N","KA×X[unmng]N","|KA×X|","|KA×X|","(unknown meaning)","(unknown meaning)","?","?","{ePSD2}",,,
"kab","[blow away]","V/t","kab[blow away]V/t","kab₂","kab₂","to blow away","to blow away","edēpu","edēpu","{ePSD2}",,,
"kab","[test]","V/t","kab[test]V/t","kab₂, kab, kabₓ(|SAG×A|)","kab₂<br>kab<br>kabₓ(|SAG×A|)","to test","to test","latāku, litiktu","latāku<br>litiktu","{ePSD2}",,,
"kab","[tree]","N","kab[tree]N","{ŋeš}kab, {ŋeš}kab-bu, {ŋeš}kab-bu-um","<sup>ŋeš</sup>kab<br><sup>ŋeš</sup>kab-bu<br><sup>ŋeš</sup>kab-bu-um","willow","willow","–","–","{ePSD2}",,,
"kab","[nose-rope]","N","kab[nose-rope]N","kab, kab{zabar}, {ŋeš}kab","kab<br>kab<sup>zabar</sup><br><sup>ŋeš</sup>kab","wing of a horse bit, nose-rope","wing of a horse bit<br>nose-rope","kappu, ṣerretu","kappu<br>ṣerretu","{ePSD2}",,,
"kab dug","[check]","V/t","kab dug[check]V/t","kab₂ %sux:dug₄, kab₂ %sux:di, kab %sux:dug₄, kab₂ %sux:di₃","kab₂ dug₄<br>kab₂ di<br>kab dug₄<br>kab₂ di₃","to check","to check","–","–","{ePSD2}",,,
"KAB.DU&DU","[unmng]","N","KAB.DU&DU[unmng]N","KAB-|DU&DU|","KAB-|DU&DU|","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"KAB.PIRIG×ZA","[measuring container?]","N","KAB.PIRIG×ZA[measuring container?]N","{ŋeš}KAB-|PIRIG×ZA|","<sup>ŋeš</sup>KAB-|PIRIG×ZA|","measuring container?","measuring container?","–","–","{ePSD2}",,,
"KAB.RA","[unmng]","N","KAB.RA[unmng]N","KAB-RA","KAB-RA","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"kabal","[venthole?]","N","kabal[venthole?]N","ka-bal","ka-bal","venthole?","venthole?","–","–","{ePSD2}",,,
"Kabaninamtila","[1]","DN","Kabaninamtila[1]DN","{d}ka-ba-ni-nam-til₃-la","<sup>d</sup>ka-ba-ni-nam-til₃-la","1","Kabaninamtila","–","–","{ePSD2}",,,
"Kabanisilima","[1]","DN","Kabanisilima[1]DN","{d}ka-ba-ni-silim-ma","<sup>d</sup>ka-ba-ni-silim-ma","1","Kabanisilima","–","–","{ePSD2}",,,
"kabaz","[cage]","N","kabaz[cage]N","{ŋeš}kab-az","<sup>ŋeš</sup>kab-az","cage","cage","–","–","{ePSD2}",,,
"Kabaʾanianakenukuru","[1]","DN","Kabaʾanianakenukuru[1]DN","{d}ka-ba-a-ni-an-na-ke₄-nu-kur₂-ru","<sup>d</sup>ka-ba-a-ni-an-na-ke₄-nu-kur₂-ru","1","Kabaʾanianakenukuru","–","–","{ePSD2}",,,
"kabduga","[checked]","N","kabduga[checked]N","kab₂-dug₄-ga, kab₂-dug₄, {dug}kab-dug₄-ga, kab-dug₄-ga, kab-di, kab₂-da-ga, {dug}kab₂-dug₄-ga","kab₂-dug₄-ga<br>kab₂-dug₄<br><sup>dug</sup>kab-dug₄-ga<br>kab-dug₄-ga<br>kab-di<br>kab₂-da-ga<br><sup>dug</sup>kab₂-dug₄-ga","checked, capacity measure (container)","checked<br>capacity measure (container)","–","–","{ePSD2}",,,
"kabkab","[bird]","N","kabkab[bird]N","kab-kab{mušen}","kab-kab<sup>mušen</sup>","a bird","a bird","kapkappu","kapkappu","{ePSD2}",,,
"kabkud","[reservoir]","N","kabkud[reservoir]N","kab₂-kud, kab₂{+ab}-kud","kab₂-kud<br>kab₂<sup>+ab</sup>-kud","a reservoir for flood control","a reservoir for flood control","butuqtu","butuqtu","{ePSD2}",,,
"kabkul","[container]","N","kabkul[container]N","kab₂-ku₅, {ŋeš}kab₂-kul, {ŋeš}kab₂-ku, {ŋeš}kab₂-gul, kab₂-kulₓ(BAL), kab₂-ku, {kuš}kab₂-kul, {ŋeš}kab₂-kulₓ(BAL), kab₂-kul, {kuš}kab₂-ga-lu, {ŋeš}kab₂-ku₅","kab₂-ku₅<br><sup>ŋeš</sup>kab₂-kul<br><sup>ŋeš</sup>kab₂-ku<br><sup>ŋeš</sup>kab₂-gul<br>kab₂-kulₓ(BAL)<br>kab₂-ku<br><sup>kuš</sup>kab₂-kul<br><sup>ŋeš</sup>kab₂-kulₓ(BAL)<br>kab₂-kul<br><sup>kuš</sup>kab₂-ga-lu<br><sup>ŋeš</sup>kab₂-ku₅","a container","a container","kabkūru","kabkūru","{ePSD2}",,,
"kabkurgi","[wooden clamp]","N","kabkurgi[wooden clamp]N","{ŋeš}kab-kur₂-gi, {ŋeš}kab-kur₂{+kur}-gi","<sup>ŋeš</sup>kab-kur₂-gi<br><sup>ŋeš</sup>kab-kur₂<sup>+kur</sup>-gi","wooden clamp","wooden clamp","–","–","{ePSD2}",,,
"kabla","[forest product]","N","kabla[forest product]N","{ŋeš}kab₂-la₂","<sup>ŋeš</sup>kab₂-la₂","a forest product","a forest product","–","–","{ePSD2}",,,
"kabsu","[unmng]","N","kabsu[unmng]N","kab-su₈","kab-su₈","(unknown meaning)","(unknown meaning)","–","–","{ePSD2}",,,
"Kabsu","[1]","SN","Kabsu[1]SN","kab₂-su","kab₂-su","1","Kabsu","–","–","{ePSD2}",,,
"Kabta","[1]","DN","Kabta[1]DN","{d}kab-ta, {d}kab₂-ta, kabta","<sup>d</sup>kab-ta<br><sup>d</sup>kab₂-ta<br>kabta","1","Kabta","–","–","{ePSD2}",,,
"Kabtazibta","[1]","DN","Kabtazibta[1]DN","{d}{+mah-di-an-na}kab-ta-zib-ta, {d}kab-ta-zib-ta","<sup>d</sup><sup>+maḫ-di-an-na</sup>kab-ta-zib-ta<br><sup>d</sup>kab-ta-zib-ta","1","Kabtazibta","–","–","{ePSD2}",,,
"Kabtiurgir","[1]","GN","Kabtiurgir[1]GN","kab-ti-ur-gir₁₅{ki}, kab-ti-ur-kir₄{ki}","kab-ti-ur-gir₁₅<sup>ki</sup><br>kab-ti-ur-kir₄<sup>ki</sup>","1","Kabtiurgir","–","–","{ePSD2}",,,
"kabtu","[heavy]","V/i","kabtu[heavy]V/i","ka-ab-tu₂","ka-ab-tu₂","heavy","heavy","–","–","{ePSD2}",,,
"kad","[fish]","N","kad[fish]N","kad₄{ku₆}","kad₄<sup>ku₆</sup>","a fish","a fish","–","–","{ePSD2}",,,
"kad","[open]","V/t","kad[open]V/t","kad-kad","kad-kad","to open","to open","–","–","{ePSD2}",,,
"kad","[tie]","V/t","kad[tie]V/t","kad₄, kad₅, kad₄-de₅, kara₂, kad₄-da, kad₈, gar₃, ka-ad, kad₃, kad₃-kad₃, kad₄-kad₄, kad₆, {+qat}kad₅","kad₄<br>kad₅<br>kad₄-de₅<br>kara₂<br>kad₄-da<br>kad₈<br>gar₃<br>ka-ad<br>kad₃<br>kad₃-kad₃<br>kad₄-kad₄<br>kad₆<br><sup>+qat</sup>kad₅","to tie, gather, to itch, scratch, to weave a mat?","to tie<br>gather<br>to itch<br>scratch<br>to weave a mat?","harādu, harāsu, kaṣāru","ḫarādu<br>ḫarāsu<br>kaṣāru","{ePSD2}",,,
"Kadašman-Enlil","[1]","RN","Kadašman-Enlil[1]RN","ka-da-aš-ma-an-{d}en-lil₂, ka-da-aš₂-ma-an-{d}en-lil, gada-aš-ma-an-{d}en-lil₂","ka-da-aš-ma-an-<sup>d</sup>en-lil₂<br>ka-da-aš₂-ma-an-<sup>d</sup>en-lil<br>gada-aš-ma-an-<sup>d</sup>en-lil₂","1","Kadašman-Enlil","–","–","{ePSD2}",,,
"Kadašman-Turgu","[1]","RN","Kadašman-Turgu[1]RN","ka-da-aš-ma-an-tur₂-gu, ka-da-aš-man-tur₂-gu, ka-da-aš₂-ma-an-{d}tu-ur-gu","ka-da-aš-ma-an-tur₂-gu<br>ka-da-aš-man-tur₂-gu<br>ka-da-aš₂-ma-an-<sup>d</sup>tu-ur-gu","1","Kadašman-Turgu","–","–","{ePSD2}",,,
"kadkud","[fish]","N","kadkud[fish]N","kad₅-ku₆, kad₅{+ka-ad}-ku₆, ku₆-kad₅","kad₅-ku₆<br>kad₅<sup>+ka-ad</sup>-ku₆<br>ku₆-kad₅","a baked fish","a baked fish","nūn temri","nūn temri","{ePSD2}",,,
"kadra","[gift]","N","kadra[gift]N","kadra, {+ka-ad-ri}kadra, kadra₂, {+qa-ad-ru}kadra","kadra<br><sup>+ka-ad-ri</sup>kadra<br>kadra₂<br><sup>+qa-ad-ru</sup>kadra","greeting gift, presents, bribe","greeting gift<br>presents<br>bribe","irbu, kadrû, ṭātu","irbu<br>kadrû<br>ṭātu","{ePSD2}",,,
"kadu","[cover]","N","kadu[cover]N","{kuš}ka-du₃, ka-du₃, {kuš}ka-dug₃, {ŋeš}ka-du₃, ka-dug₃, {gi}ka-du₃, {gi}ka-du₃-du₃, {kuš}ka-{+da}du₃","<sup>kuš</sup>ka-du₃<br>ka-du₃<br><sup>kuš</sup>ka-dug₃<br><sup>ŋeš</sup>ka-du₃<br>ka-dug₃<br><sup>gi</sup>ka-du₃<br><sup>gi</sup>ka-du₃-du₃<br><sup>kuš</sup>ka-<sup>+da</sup>du₃","cover, sheath","cover<br>sheath","ermu","ermu","{ePSD2}",,,
"kag","[mouth]","N","kag[mouth]N","ka, ka-ka, {ŋeš}ka, ka-ga, kaₓ(|KA×U|), {kuš}ka, {dug}ka, ka-ge₄, ka₃, {uzu}ka","ka<br>ka-ka<br><sup>ŋeš</sup>ka<br>ka-ga<br>kaₓ(|KA×U|)<br><sup>kuš</sup>ka<br><sup>dug</sup>ka<br>ka-ge₄<br>ka₃<br><sup>uzu</sup>ka","mouth, opening, inlet, mouth (of a canal or river), beginning","mouth<br>opening<br>inlet<br>mouth (of a canal or river)<br>beginning","pû","pû","{ePSD2}",,,
"kag bad","[talk]","V/t","kag bad[talk]V/t","ka %sux:ba, ka %sux:bad, ka %sux:ba-ba, ka %sux:bad-DU, ka %sux:bar, ka %sux:ba{+bi}-{+bi}ba","ka ba<br>ka bad<br>ka ba-ba<br>ka bad-DU<br>ka bar<br>ka ba<sup>+bi</sup>-<sup>+bi</sup>ba","to open the mouth, to talk","to open the mouth<br>to talk","petû ša pī, pûm ša ana atwî","petû ša pī<br>pûm ša ana atwî","{ePSD2}",,,
"kag bala","[talk]","V/t","kag bala[talk]V/t","ka %sux:bala, {dug}ka %sux:pa-le","ka bala<br><sup>dug</sup>ka pa-le","to talk","to talk","pûm ša ana atwî","pûm ša ana atwî","{ePSD2}",,,
"kag du","[disrespect]","V/t","kag du[disrespect]V/t","ka %sux:du₃, kaₓ(|KA×U|) %sux:du₃-du₃","ka du₃<br>kaₓ(|KA×U|) du₃-du₃","to disrespect, to be difficult","to disrespect<br>to be difficult","–","–","{ePSD2}",,,
"kag duḫ","[open the mouth]","V/t","kag duh[open the mouth]V/t","ka %sux:duh, ka %sux:duh-duh, ka %sux:du₃","ka duḫ<br>ka duḫ-duḫ<br>ka du₃","'to open the mouth'","'to open the mouth'","pû petû","pû petû","{ePSD2}",,,
"kag sag","[to be boastful]","V/t","kag sag[to be boastful]V/t","ka %sux:sag₃, ka %sux:sa₂, ka %sux:{+sa-ag}sag₃","ka sag₃<br>ka sa₂<br>ka <sup>+sa-ag</sup>sag₃","to be boastful, to have a big mouth","to be boastful<br>to have a big mouth","pît pî, alālu Gt","pît pî<br>alālu Gt","{ePSD2}",,,
"kag tar","[praise]","V/t","kag tar[praise]V/t","ka %sux:tar, ka %sux:tar-tar","ka tar<br>ka tar-tar","to praise","to praise","–","–","{ePSD2}",,,
"kag tum","[bring news]","V/t","kag tum[bring news]V/t","ka %sux:tum₃, ka-ka %sux:tum₃-tum₃, ka %sux:tum₂","ka tum₃<br>ka-ka tum₃-tum₃<br>ka tum₂","to bring news","to bring news","bussuru","bussuru","{ePSD2}",,,
"Kagalla","[1]","SN","Kagalla[1]SN","kan₄-gal","kan₄-gal","1","Kagalla","–","–","{ePSD2}",,,
"kagduḫa","[howling]","AJ","kagduha[howling]AJ","ka-duh-a","ka-duḫ-a","howling","howling","–","–","{ePSD2}",,,
"kagina","[stone]","N","kagina[stone]N","{na₄}ka-gi-na, ka-gi-na, niŋ₂-gi-na","<sup>na₄</sup>ka-gi-na<br>ka-gi-na<br>niŋ₂-gi-na","a stone, haematite","a stone<br>haematite","–","–","{ePSD2}",,,
"kagsilim","[glorification]","N","kagsilim[glorification]N","ka-silim, ka-{+si-lim}silim","ka-silim<br>ka-<sup>+si-lim</sup>silim","glorification","glorification","tašrihtu","tašriḫtu","{ePSD2}",,,
"kagtab","[closed mouth?]","AJ","kagtab[closed mouth?]AJ","ka-tab-ba","ka-tab-ba","closed mouth?","closed mouth?","–","–","{ePSD2}",,,
"kagu","[bread]","N","kagu[bread]N","ka-gu₇","ka-gu₇","a bread","a bread","?","?","{ePSD2}",,,
"kaguruk","[supervisor]","N","kaguruk[supervisor]N","ka-guru₇","ka-guru₇","granary supervisor","granary supervisor","kagurrû","kagurrû","{ePSD2}",,,
"Kaḫeŋala","[1]","DN","Kaheŋala[1]DN","{d}ka-he₂-ŋal₂, {d}ka-he-ŋal₂, {d}ka-he₂-ŋal₂-la","<sup>d</sup>ka-ḫe₂-ŋal₂<br><sup>d</sup>ka-ḫe-ŋal₂<br><sup>d</sup>ka-ḫe₂-ŋal₂-la","1","Kaḫeŋala","–","–","{ePSD2}",,,
"kak","[weapon]","N","kak[weapon]N","kak, {+ka-ak}kak","kak<br><sup>+ka-ak</sup>kak","weapon","weapon","–","–","{ePSD2}",,,
"KAK-KAK","[1]","DN","KAK-KAK[1]DN","{d}KAK-KAK","<sup>d</sup>KAK-KAK","1","KAK-KAK","–","–","{ePSD2}",,,
"KAK.ŠU","[tool]","N","KAK.ŠU[tool]N","KAK-ŠU","KAK-ŠU","a tool","a tool","–","–","{ePSD2}",,,
"Kaka","[1]","DN","Kaka[1]DN","{d}ka₃-ka₃, ka₃-ka₃-a","<sup>d</sup>ka₃-ka₃<br>ka₃-ka₃-a","1","Kaka","–","–","{ePSD2}",,,
"kakaku","[profession]","N","kakaku[profession]N","kak-a-ku₅, {lu₂}kak-a-ku₅, {ŋeš}kak-a-ku, {ŋeš}kak-a-ku₅","kak-a-ku₅<br><sup>lu₂</sup>kak-a-ku₅<br><sup>ŋeš</sup>kak-a-ku<br><sup>ŋeš</sup>kak-a-ku₅","a profession","a profession","mupettû","mupettû","{ePSD2}",,,
"kakik","[registrar]","N","kakik[registrar]N","ka-ki","ka-ki","registrar for houses","registrar for houses","kakkiku","kakkiku","{ePSD2}",,,
"Kakka","[1]","DN","Kakka[1]DN","{d}ga-ga, {d}ga{+ka}-{+ka}ga, ka₃-ka₃-a, {d}gag-gag, ga-ga","<sup>d</sup>ga-ga<br><sup>d</sup>ga<sup>+ka</sup>-<sup>+ka</sup>ga<br>ka₃-ka₃-a<br><sup>d</sup>gag-gag<br>ga-ga","1","Kakka","–","–","{ePSD2}",,,
"Kakkala","[1]","DN","Kakkala[1]DN","{d}kakkala","<sup>d</sup>kakkala","1","Kakkala","–","–","{ePSD2}",,,
"kakkala","[~plant]","N","kakkala[~plant]N","kakkala","kakkala","a designation of plants","a designation of plants","–","–","{ePSD2}",,,
"Kakkulatum","[1]","SN","Kakkulatum[1]SN","ka-ku-la-tum{ki}","ka-ku-la-tum<sup>ki</sup>","1","Kakkulatum","–","–","{ePSD2}",,,
"kakkus","[plant]","N","kakkus[plant]N","kak-ku-us","kak-ku-us","a plant","a plant","–","–","{ePSD2}",,,
"kakkuš","[stone]","N","kakkuš[stone]N","kak-ku-uš","kak-ku-uš","a stone","a stone","–","–","{ePSD2}",,,
"kakpana","[arrow]","N","kakpana[arrow]N","{ŋeš}kak-pana","<sup>ŋeš</sup>kak-pana","arrow, arrow head","arrow<br>arrow head","sikkat išpati","sikkat išpati","{ePSD2}",,,
"kaku","[run]","V/t","kaku[run]V/t","kaku","kaku","to run","to run","lasāmu","lasāmu","{ePSD2}",,,
"Kakug","[1]","PN","Kakug[1]PN","ka-kug","ka-kug","1","Kakug","–","–","{ePSD2}",,,
"Kakug","[2]","PN","Kakug[2]PN","ka-kug","ka-kug","2","Kakug","–","–","{ePSD2}",,,
"KAkugani","[1]","PN","KAkugani[1]PN","{m}KA-kug-ga-ni","<sup>m</sup>KA-kug-ga-ni","1","KAkugani","–","–","{ePSD2}",,,
"kal","[rare]","V/i","kal[rare]V/i","kal, kal-kal, ka, ka-la, kala","kal<br>kal-kal<br>ka<br>ka-la<br>kala","(to be) rare, valuable, (to be) scarce, (to be) concerned with, to make precious, to patch (a garment), to treat as valuable, respect","(to be) rare<br>valuable<br>(to be) scarce<br>(to be) concerned with<br>to make precious<br>to patch (a garment)<br>to treat as valuable<br>respect","aqāru","aqāru","{ePSD2}",,,
"KAL","[~grain]","AJ","KAL[~grain]AJ","KAL","KAL","a qualification of grain","a qualification of grain","–","–","{ePSD2}",,,
"KAL-Latarak","[1]","WN","KAL-Latarak[1]WN","{id₂}KAL-{d}la-ta-ra-ak","<sup>id₂</sup>KAL-<sup>d</sup>la-ta-ra-ak","1","KAL-Latarak","–","–","{ePSD2}",,,
"KAL.baba","[0]","PN","KAL.baba[0]PN","KAL-ba-ba","KAL-ba-ba","–","KAL.baba","–","–","{ePSD2}",,,
"KAL.KAL","[~grain]","N","KAL.KAL[~grain]N","KAL-KAL","KAL-KAL","a type of grain or cereal","a type of grain or cereal","–","–","{ePSD2}",,,
"KAL.KI","[0]","GN","KAL.KI[0]GN","|KAL.KI|","|KAL.KI|","–","KAL.KI","–","–","{ePSD2}",,,
"kalab","[dog]","N","kalab[dog]N","kalabₓ(UR), ka-lab","kalabₓ(UR)<br>ka-lab","dog","dog","–","–","{ePSD2}",,,
"kalag","[strong]","V/i","kalag[strong]V/i","kalag, kala, kal-la, kalag-kalag, kalag-ga, kal-la-ge, kala-ga-e, ak-lu, ka-la-ak-ka, ka-la-ga","kalag<br>kala<br>kal-la<br>kalag-kalag<br>kalag-ga<br>kal-la-ge<br>kala-ga-e<br>ak-lu<br>ka-la-ak-ka<br>ka-la-ga","(to be) strong, powerful, mighty, to reinforce, to provide for, to deliver promptly","(to be) strong<br>powerful<br>mighty<br>to reinforce<br>to provide for<br>to deliver promptly","dannu, kubbû","dannu<br>kubbû","{ePSD2}",,,
"kalag","[~silver]","N","kalag[~silver]N","kalag-ga, kalag","kalag-ga<br>kalag","a process involving silver","a process involving silver","–","–","{ePSD2}",,,
"kalaga","[stone]","N","kalaga[stone]N","{na₄}kalag-ga","<sup>na₄</sup>kalag-ga","a stone","a stone","–","–","{ePSD2}",,,
"Kalaḫ","[1]","SN","Kalah[1]SN","{iri}ka-lah₃, ka-lah₃","<sup>iri</sup>ka-laḫ₃<br>ka-laḫ₃","1, Calah","Kalaḫ<br>Calah","–","–","{ePSD2}",,,
"kalak","[trench]","N","kalak[trench]N","ka-al, ka-la₂-ka, ka-la-ka, ka-la₂, kala₃, kala₄, kala₅, ka-la, ki-la₂, gala₃-ga, ka-al-ka","ka-al<br>ka-la₂-ka<br>ka-la-ka<br>ka-la₂<br>kala₃<br>kala₄<br>kala₅<br>ka-la<br>ki-la₂<br>gala₃-ga<br>ka-al-ka","excavation, trench, storeroom","excavation<br>trench<br>storeroom","kalakku","kalakku","{ePSD2}",,,
"kalam","[land]","N","kalam[land]N","kalam, kalam-ma, ka-la-am, ka-la, ka-na-ma, kalam-ma{ki}, {+ka}kalam","kalam<br>kalam-ma<br>ka-la-am<br>ka-la<br>ka-na-ma<br>kalam-ma<sup>ki</sup><br><sup>+ka</sup>kalam","the Land (of Sumer), land","the Land (of Sumer)<br>land","mātu","mātu","{ePSD2}",,,
"KALAM.KI","[0]","DN","KALAM.KI[0]DN","{d}KALAM-KI","<sup>d</sup>KALAM-KI","–","KALAM.KI","–","–","{ePSD2}",,,
"KALAM.TUR","[0]","DN","KALAM.TUR[0]DN","KALAM-TUR","KALAM-TUR","–","KALAM.TUR","–","–","{ePSD2}",,,
"Kalamtašagkušu","[1]","DN","Kalamtašagkušu[1]DN","{d}kalam-šag₄-kuš₂-u₃, {d}kalam-ta-šag₄-kuš₂-u₃","<sup>d</sup>kalam-šag₄-kuš₂-u₃<br><sup>d</sup>kalam-ta-šag₄-kuš₂-u₃","1","Kalamtašagkušu","–","–","{ePSD2}",,,
"Kalaŋu","[1]","PN","Kalaŋu[1]PN","kal-la-ŋu₁₀","kal-la-ŋu₁₀","1","Kalaŋu","–","–","{ePSD2}",,,
"Kalaŋu","[2]","PN","Kalaŋu[2]PN","kal-la-ŋu₁₀","kal-la-ŋu₁₀","2","Kalaŋu","–","–","{ePSD2}",,,
"kalaʾa","[remainder]","N","kalaʾa[remainder]N","ka-la₂-a, ka-la₂","ka-la₂-a<br>ka-la₂","remainder","remainder","–","–","{ePSD2}",,,
"Kalbum","[1]","RN","Kalbum[1]RN","ka-al-bu-um, ka-al-bum","ka-al-bu-um<br>ka-al-bum","1","Kalbum","–","–","{ePSD2}",,,
"kalgug","[clay]","N","kalgug[clay]N","{im}kal-gug, {im}ŋa₂-li-gug, {im}kal-ku₈-ku₇","<sup>im</sup>kal-gug<br><sup>im</sup>ŋa₂-li-gug<br><sup>im</sup>kal-ku₈-ku₇","a reddish clay","a reddish clay","kalgukku","kalgukku","{ePSD2}",,,
"kali","[clay]","N","kali[clay]N","{im}kal, {im}ŋa₂-li, {im}ga-li","<sup>im</sup>kal<br><sup>im</sup>ŋa₂-li<br><sup>im</sup>ga-li","a bowl, yellow mineral paste","a bowl<br>yellow mineral paste","–","–","{ePSD2}",,,
"Kalibum","[1]","RN","Kalibum[1]RN","ka₃-li₂-bu-um","ka₃-li₂-bu-um","1","Kalibum","–","–","{ePSD2}",,,
"Kalkal","[1]","DN","Kalkal[1]DN","{d}kal-kal, {d}ka-kal","<sup>d</sup>kal-kal<br><sup>d</sup>ka-kal","1","Kalkal","–","–","{ePSD2}",,,
"kallu","[bowl]","N","kallu[bowl]N","ka-lu₅, ka-al-lu₅","ka-lu₅<br>ka-al-lu₅","a bowl","a bowl","–","–","{ePSD2}",,,
"kalŋar","[vessel]","N","kalŋar[vessel]N","{dug}al-ŋar, {dug}la-ŋar, {dug}ka-al-ŋar","<sup>dug</sup>al-ŋar<br><sup>dug</sup>la-ŋar<br><sup>dug</sup>ka-al-ŋar","a vessel","a vessel","–","–","{ePSD2}",,,
